Dates,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Balance
2017-03-27 00:00:00,50104.166666666664,3326.5,44347.833333333336,2849.1666666666665,-1.0,7333.333333333333,-1483.0,1041.3333333333333,7310.0
2017-03-27 03:00:00,46052.166666666664,3960.6666666666665,44315.166666666664,2483.3333333333335,-1.0,6649.833333333333,-2451.6666666666665,1052.8333333333333,9957.0
2017-03-27 06:00:00,57301.0,7274.666666666667,46097.666666666664,2842.8333333333335,58.5,10270.666666666666,-72.83333333333333,1014.6666666666666,10185.166666666666
2017-03-27 09:00:00,60778.0,7846.166666666667,46127.333333333336,2174.1666666666665,2270.0,10035.666666666666,-4.0,1025.3333333333333,8696.666666666666
2017-03-27 12:00:00,57750.0,7775.166666666667,45909.0,1865.5,4071.1666666666665,7536.166666666667,-422.0,1029.3333333333333,10014.333333333334
2017-03-27 15:00:00,52278.333333333336,7923.166666666667,45689.333333333336,1680.5,3183.1666666666665,6974.5,-1194.1666666666667,1033.5,13011.666666666666
2017-03-27 18:00:00,53152.666666666664,8192.666666666666,46041.833333333336,1198.1666666666667,716.8333333333334,11029.5,-4.833333333333333,1036.5,15058.0
2017-03-27 21:00:00,53972.833333333336,8235.166666666666,45951.833333333336,1450.0,-1.0,11138.666666666666,-3.5,1031.6666666666667,13830.0
2017-03-28 00:00:00,50970.666666666664,7069.666666666667,45604.5,1786.3333333333333,-1.0,7132.666666666667,-1156.8333333333333,1044.6666666666667,10509.333333333334
2017-03-28 03:00:00,46172.833333333336,7125.166666666667,45681.0,1730.1666666666667,-1.0,5942.166666666667,-2362.8333333333335,1041.8333333333333,12983.666666666666
2017-03-28 06:00:00,56514.5,8783.333333333334,46342.0,1774.1666666666667,58.333333333333336,10390.5,-29.166666666666668,1031.3333333333333,11836.0
2017-03-28 09:00:00,59805.666666666664,8850.833333333334,46291.166666666664,1310.0,2363.1666666666665,10198.833333333334,-4.166666666666667,1009.5,10213.666666666666
2017-03-28 12:00:00,57102.0,8482.5,45970.166666666664,1630.8333333333333,4348.166666666667,6816.166666666667,-728.5,1008.0,10425.333333333334
2017-03-28 15:00:00,52299.833333333336,8573.0,45537.5,2445.3333333333335,3464.8333333333335,6299.5,-980.3333333333334,1021.1666666666666,14061.166666666666
2017-03-28 18:00:00,53236.833333333336,8908.166666666666,46289.166666666664,2128.0,869.1666666666666,9182.333333333334,-58.0,1038.8333333333333,15120.833333333334
2017-03-28 21:00:00,53557.166666666664,7764.5,45906.666666666664,2002.8333333333333,-1.0,8386.5,-124.66666666666667,1033.1666666666667,11410.833333333334
2017-03-29 00:00:00,49991.0,7060.5,44666.5,2412.5,-1.0,6239.0,-1344.6666666666667,1039.3333333333333,10081.166666666666
2017-03-29 03:00:00,45352.5,7011.666666666667,44092.833333333336,2334.5,-1.0,5158.166666666667,-2942.0,1035.0,11336.666666666666
2017-03-29 06:00:00,55645.5,8512.166666666666,44002.5,2168.8333333333335,67.5,8284.833333333334,-520.0,1003.1666666666666,7873.5
2017-03-29 09:00:00,59257.0,8786.833333333334,43404.0,1557.8333333333333,2502.3333333333335,10451.666666666666,-5.5,991.3333333333334,8431.5
2017-03-29 12:00:00,56754.5,8374.833333333334,43666.666666666664,1489.6666666666667,4685.666666666667,7408.666666666667,-6.166666666666667,982.1666666666666,9847.0
2017-03-29 15:00:00,51536.0,8143.333333333333,44035.5,1249.8333333333333,3990.0,6389.5,-745.1666666666666,1015.6666666666666,12542.666666666666
2017-03-29 18:00:00,51860.666666666664,8632.333333333334,44405.833333333336,662.5,901.3333333333334,9967.166666666666,-44.166666666666664,1025.6666666666667,13690.0
2017-03-29 21:00:00,52277.0,8432.833333333334,44843.833333333336,1068.1666666666667,-1.0,9916.0,-4.166666666666667,1051.6666666666667,13030.333333333334
2017-03-30 00:00:00,48881.5,7075.166666666667,45919.5,1737.3333333333333,-1.0,5984.0,-1540.3333333333333,1076.8333333333333,11370.0
2017-03-30 03:00:00,44015.833333333336,6481.166666666667,45830.5,2279.5,-1.0,5106.166666666667,-2691.6666666666665,1086.5,14075.333333333334
2017-03-30 06:00:00,54213.833333333336,8519.166666666666,46923.166666666664,2682.8333333333335,77.33333333333333,9383.166666666666,-247.66666666666666,1066.8333333333333,14191.0
2017-03-30 09:00:00,57341.166666666664,8791.666666666666,47026.5,1608.3333333333333,2656.5,10604.166666666666,-4.0,1060.6666666666667,14402.666666666666
2017-03-30 12:00:00,54990.5,7906.5,46050.333333333336,1749.3333333333333,4805.833333333333,6492.666666666667,-267.3333333333333,1053.8333333333333,12800.666666666666
2017-03-30 15:00:00,50613.833333333336,7291.666666666667,46260.666666666664,2556.0,3841.8333333333335,5558.166666666667,-1428.8333333333333,1057.6666666666667,14523.333333333334
2017-03-30 18:00:00,50815.833333333336,7775.5,46769.0,2545.3333333333335,782.3333333333334,8670.333333333334,-166.0,1092.8333333333333,16653.5
2017-03-30 21:00:00,50764.833333333336,7060.0,46284.5,4095.5,-1.0,6910.5,-988.8333333333334,1110.8333333333333,13706.666666666666
2017-03-31 00:00:00,47088.666666666664,4046.0,44598.5,5157.0,-1.0,4936.833333333333,-2109.6666666666665,1112.6666666666667,10651.666666666666
2017-03-31 03:00:00,41868.166666666664,3478.5,43680.0,5181.666666666667,-1.0,4452.833333333333,-2871.3333333333335,1122.6666666666667,13175.166666666666
2017-03-31 06:00:00,51024.333333333336,4915.0,45269.0,4810.666666666667,61.5,7817.333333333333,-608.3333333333334,1107.1666666666667,12348.0
