;YYMM;Région;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Balance
773;1805;HF;7358898.0;546094.0;4940785.0;771678.0;38024.0;2974.0;0.0;183012.0;-876331.0
774;1805;IDF;10017979.0;2879.0;0.0;15726.0;23786.0;12068.0;0.0;206741.0;-9756779.0
775;1805;N;3882591.0;569057.0;7630757.0;141128.0;40092.0;25169.0;0.0;80382.0;4603994.0
776;1805;NlleA;6190762.0;36286.0;6180858.0;172528.0;663918.0;777101.0;0.0;270466.0;1910395.0
777;1805;O;5400209.0;749.0;2369247.0;538202.0;443857.0;2951163.0;-424645.0;120528.0;598892.0
778;1805;PACA;5734071.0;89469.0;0.0;11256.0;319480.0;2644833.0;-4573.0;179656.0;-2493950.0
779;1805;PDL;3830653.0;122708.0;0.0;173508.0;143373.0;4305.0;0.0;70359.0;-3316400.0
780;1806;AURA;9406368.0;29847.0;12286027.0;123251.0;269152.0;6816996.0;-532206.0;165177.0;9751876.0
781;1806;B;2890127.0;4403.0;0.0;167000.0;55109.0;87261.0;-9789.0;63822.0;-2522321.0
782;1806;BFC;2981030.0;36208.0;0.0;132644.0;78459.0;122463.0;-4156.0;42395.0;-2573017.0
783;1806;CVDL;2451785.0;160.0;11388104.0;204994.0;76756.0;24764.0;0.0;80785.0;9323778.0
784;1806;GE;6601479.0;251076.0;13629853.0;512157.0;222871.0;1624540.0;-129517.0;141759.0;9651260.0
785;1806;HF;7059951.0;736683.0;4467029.0;705687.0;36433.0;2869.0;0.0;167906.0;-943344.0
786;1806;IDF;9532398.0;5709.0;0.0;11403.0;21790.0;11790.0;0.0;205271.0;-9276435.0
787;1806;N;3676450.0;710640.0;8373596.0;117074.0;37187.0;22678.0;0.0;72432.0;5657157.0
788;1806;NlleA;5811363.0;33083.0;5732194.0;218225.0;733930.0;715795.0;0.0;262331.0;1884195.0
789;1806;O;5075703.0;145.0;1340877.0;379915.0;545608.0;3011929.0;-393384.0;100457.0;-90156.0
790;1806;PACA;5681784.0;171629.0;0.0;14547.0;379675.0;2622307.0;-2886.0;91603.0;-2404909.0
791;1806;PDL;3655290.0;123240.0;0.0;156583.0;135385.0;4343.0;0.0;63945.0;-3171794.0
792;1807;AURA;9953206.0;46119.0;11889220.0;97354.0;294293.0;5228437.0;-444663.0;167414.0;7324968.0
793;1807;B;2980862.0;6650.0;0.0;158284.0;61974.0;92467.0;-10908.0;70637.0;-2601758.0
794;1807;BFC;3062059.0;38662.0;0.0;94988.0;83737.0;35743.0;-3862.0;44607.0;-2768184.0
795;1807;CVDL;2607391.0;7.0;12379451.0;152943.0;82627.0;3595.0;0.0;82151.0;10093383.0
796;1807;GE;6786650.0;1714025.0;11007660.0;478502.0;238696.0;1064683.0;-114235.0;157709.0;7760390.0
797;1807;HF;7234132.0;1516367.0;5044879.0;532336.0;40486.0;1670.0;0.0;183488.0;85094.0
798;1807;IDF;9803622.0;12394.0;0.0;9404.0;24805.0;10192.0;0.0;239920.0;-9506907.0
799;1807;N;3821590.0;408272.0;10445091.0;98832.0;42025.0;19830.0;0.0;63192.0;7255652.0
800;1807;NlleA;6449287.0;33747.0;7478769.0;135132.0;808474.0;323143.0;0.0;273565.0;2603543.0
801;1807;O;5802601.0;329.0;1642472.0;312511.0;612784.0;2069491.0;-327650.0;118651.0;-1374013.0
802;1807;PACA;6377183.0;251632.0;0.0;9937.0;433935.0;1640520.0;-411.0;159566.0;-3882004.0
803;1807;PDL;3833946.0;1065051.0;0.0;123938.0;148420.0;1903.0;0.0;59039.0;-2435595.0
804;1808;AURA;9104205.0;120862.0;11576705.0;128852.0;266439.0;4201459.0;-541281.0;159435.0;6808266.0
805;1808;B;2933424.0;3961.0;0.0;125042.0;50536.0;99663.0;-10889.0;71556.0;-2593555.0
806;1808;BFC;2809038.0;41662.0;0.0;130374.0;77190.0;38102.0;-2991.0;43396.0;-2481305.0
807;1808;CVDL;2512564.0;1206.0;12065671.0;190727.0;78446.0;173.0;0.0;92675.0;9916334.0
808;1808;GE;6179613.0;1283544.0;7253717.0;598685.0;219144.0;819409.0;-98182.0;152739.0;4049443.0
809;1808;HF;6707045.0;1570638.0;4473533.0;764499.0;36048.0;1247.0;0.0;190288.0;329208.0
810;1808;IDF;8774904.0;27462.0;0.0;13139.0;21298.0;8708.0;0.0;212500.0;-8491797.0
811;1808;N;3634325.0;551018.0;10690183.0;137927.0;36396.0;17757.0;0.0;81395.0;7880351.0
812;1808;NlleA;6262886.0;45909.0;7272384.0;170546.0;788672.0;135854.0;0.0;279004.0;2429483.0
813;1808;O;5669212.0;48.0;1234139.0;415752.0;554628.0;1287100.0;-389820.0;123617.0;-2443748.0
814;1808;PACA;6242113.0;399272.0;0.0;11162.0;390582.0;1143291.0;-70.0;157821.0;-4140055.0
815;1808;PDL;3562885.0;752501.0;0.0;123526.0;136374.0;88.0;0.0;57177.0;-2493219.0
816;1809;AURA;9288809.0;112610.0;12561762.0;114554.0;241692.0;2762674.0;-762199.0;157209.0;5899493.0
817;1809;B;2917181.0;2755.0;0.0;238465.0;47049.0;96878.0;-9445.0;63739.0;-2477740.0
818;1809;BFC;2966722.0;89286.0;0.0;144478.0;68241.0;119708.0;-3708.0;44864.0;-2503853.0
819;1809;CVDL;2441994.0;14933.0;11187825.0;257932.0;68459.0;605.0;0.0;95933.0;9183693.0
820;1809;GE;6575517.0;1501067.0;11174445.0;696463.0;200994.0;801282.0;-107707.0;134385.0;7825412.0
821;1809;HF;7279778.0;1086304.0;3520290.0;834726.0;30492.0;194.0;0.0;172891.0;-1634881.0
822;1809;IDF;9388124.0;2578.0;0.0;15077.0;18448.0;6766.0;0.0;198336.0;-9146919.0
823;1809;N;3835447.0;293671.0;11068804.0;182657.0;33418.0;16484.0;0.0;68479.0;7828066.0
824;1809;NlleA;5899840.0;42880.0;7498590.0;202109.0;679627.0;221320.0;0.0;255045.0;2999731.0
825;1809;O;5183538.0;70.0;3151316.0;331576.0;492481.0;984183.0;-350684.0;111616.0;-462980.0
826;1809;PACA;5558798.0;532375.0;0.0;10011.0;352160.0;1011925.0;-58.0;209998.0;-3442387.0
827;1809;PDL;3619587.0;438710.0;0.0;199092.0;117699.0;0.0;0.0;59761.0;-2804325.0
828;1810;AURA;10468891.0;334087.0;12273292.0;224555.0;170203.0;2518799.0;-795290.0;175650.0;4432405.0
829;1810;B;3489947.0;9977.0;0.0;301279.0;36617.0;87719.0;-9585.0;54659.0;-3009281.0
830;1810;BFC;3417150.0;86283.0;0.0;229463.0;48836.0;38597.0;-1051.0;57067.0;-2957955.0
831;1810;CVDL;2812963.0;16574.0;10425740.0;361183.0;50409.0;881.0;0.0;97764.0;8139588.0
832;1810;GE;7583688.0;2349859.0;13625632.0;1072003.0;174601.0;706516.0;-162519.0;123774.0;10306178.0
833;1810;HF;8283612.0;1356298.0;6215045.0;1197459.0;25260.0;18.0;0.0;163142.0;673610.0
834;1810;IDF;11068117.0;23320.0;0.0;20531.0;16542.0;7934.0;0.0;205402.0;-10794388.0
835;1810;N;4481372.0;299602.0;10113500.0;246395.0;26196.0;17088.0;0.0;74980.0;6296389.0
836;1810;NlleA;6607582.0;97338.0;6776030.0;311427.0;447693.0;181880.0;0.0;253219.0;1460005.0
837;1810;O;5618566.0;2874.0;3683649.0;717267.0;311461.0;1191729.0;-408134.0;123884.0;4164.0
838;1810;PACA;5668465.0;1632700.0;0.0;21952.0;224527.0;1040198.0;0.0;141729.0;-2607359.0
839;1810;PDL;4205672.0;1068821.0;0.0;278894.0;86840.0;0.0;0.0;65129.0;-2705988.0
840;1811;AURA;11859721.0;646305.0;11844431.0;196184.0;93800.0;3284314.0;-842600.0;191017.0;3553730.0
841;1811;B;4276330.0;265444.0;0.0;387868.0;22896.0;84459.0;-9472.0;55006.0;-3470129.0
842;1811;BFC;3942623.0;218969.0;0.0;243130.0;27552.0;20980.0;-1373.0;62852.0;-3370513.0
843;1811;CVDL;3502638.0;117673.0;9156129.0;379514.0;26078.0;2390.0;0.0;85553.0;6264699.0
844;1811;GE;8414776.0;2699985.0;16734485.0;1242779.0;98215.0;579497.0;-97252.0;141884.0;12984817.0
845;1811;HF;9431974.0;2498106.0;6040036.0;1523517.0;14788.0;709.0;0.0;164507.0;809689.0
846;1811;IDF;13516718.0;705830.0;0.0;21511.0;9722.0;7785.0;0.0;214526.0;-12557344.0
847;1811;N;5257683.0;568176.0;8770923.0;331594.0;15719.0;17780.0;0.0;71322.0;4517831.0
848;1811;NlleA;8041321.0;335496.0;9116748.0;334732.0;280691.0;207192.0;0.0;269920.0;2503458.0
849;1811;O;6789868.0;111471.0;3620286.0;588360.0;197504.0;1924472.0;-393388.0;128189.0;-612974.0
850;1811;PACA;6839564.0;2095813.0;0.0;16564.0;124679.0;1659677.0;-60.0;129458.0;-2813433.0
851;1811;PDL;5131683.0;804846.0;0.0;347405.0;52941.0;677.0;0.0;66263.0;-3859551.0
852;1812;AURA;13299809.0;492106.0;16679328.0;240274.0;51410.0;4902317.0;-802108.0;211450.0;8474968.0
853;1812;B;4568087.0;334714.0;0.0;426490.0;5003.0;103228.0;-11338.0;63168.0;-3646822.0
854;1812;BFC;4178790.0;261738.0;0.0;367380.0;10805.0;144722.0;-8703.0;54840.0;-3348008.0
855;1812;CVDL;3951125.0;122834.0;13741118.0;534174.0;11981.0;6508.0;0.0;85392.0;10550882.0
856;1812;GE;8704296.0;1684510.0;17494082.0;1775369.0;39259.0;1274357.0;-90312.0;161654.0;13634623.0
857;1812;HF;9823414.0;1972364.0;7869697.0;1967569.0;3340.0;2862.0;0.0;165727.0;2158145.0
858;1812;IDF;14497978.0;698253.0;0.0;30475.0;1766.0;13342.0;0.0;230363.0;-13523779.0
859;1812;N;5618630.0;640678.0;8942605.0;435375.0;4167.0;26974.0;0.0;71450.0;4502619.0
860;1812;NlleA;8572840.0;316690.0;9476423.0;440371.0;132693.0;411645.0;0.0;285750.0;2490732.0
861;1812;O;7691706.0;130777.0;3527606.0;652906.0;146225.0;1701812.0;-411829.0;131749.0;-1812460.0
862;1812;PACA;8159932.0;1530329.0;0.0;15670.0;144282.0;1639509.0;-6432.0;158363.0;-4678211.0
863;1812;PDL;5473773.0;697004.0;0.0;435980.0;15451.0;3961.0;0.0;66301.0;-4255076.0
864;1901;AURA;15130581.0;819918.0;18063152.0;228775.0;77510.0;4532570.0;-630887.0;203536.0;8163993.0
865;1901;B;5117752.0;400584.0;0.0;265501.0;15118.0;93909.0;-11113.0;55557.0;-4298196.0
866;1901;BFC;4819653.0;253071.0;0.0;246547.0;18625.0;198650.0;-11263.0;45774.0;-4068249.0
867;1901;CVDL;4518435.0;171946.0;15320602.0;453529.0;18528.0;10518.0;0.0;80310.0;11536998.0
868;1901;GE;9752928.0;2765429.0;16911118.0;1350318.0;57231.0;1201157.0;-97931.0;167185.0;12601579.0
869;1901;HF;10754090.0;2771666.0;8069581.0;1576199.0;8485.0;2973.0;0.0;184104.0;1858918.0
870;1901;IDF;16177195.0;777129.0;0.0;21788.0;5491.0;12500.0;0.0;224779.0;-15135508.0
871;1901;N;6216673.0;724826.0;8502061.0;290084.0;9193.0;20954.0;0.0;80050.0;3410495.0
872;1901;NlleA;10253943.0;418888.0;9623274.0;382584.0;195322.0;404377.0;0.0;295196.0;1065698.0
873;1901;O;9308689.0;135972.0;3798223.0;927430.0;196042.0;1701622.0;-291440.0;132360.0;-2708480.0
874;1901;PACA;9320482.0;2341700.0;0.0;35870.0;195081.0;1715687.0;-10119.0;143920.0;-4898343.0
875;1901;PDL;6224419.0;1054022.0;0.0;293168.0;37750.0;5737.0;0.0;71540.0;-4762202.0
876;1902;AURA;12379092.0;520948.0;16307375.0;179103.0;157446.0;4440584.0;-522309.0;180541.0;8884596.0
877;1902;B;4252816.0;352961.0;0.0;319278.0;29687.0;96895.0;-9607.0;62387.0;-3401215.0
878;1902;BFC;4034953.0;230692.0;0.0;259136.0;46312.0;194154.0;-11128.0;60679.0;-3255108.0
879;1902;CVDL;3638640.0;131448.0;15343021.0;369849.0;43722.0;22969.0;0.0;73344.0;12345713.0
880;1902;GE;8269775.0;1986428.0;13672891.0;1147843.0;130115.0;1066173.0;-85188.0;155018.0;9803505.0
881;1902;HF;9026663.0;2157619.0;6669362.0;1470302.0;19613.0;2711.0;0.0;157632.0;1450576.0
882;1902;IDF;13270272.0;597053.0;0.0;18472.0;11889.0;12078.0;0.0;198631.0;-12432149.0
883;1902;N;5205339.0;872367.0;8948994.0;303222.0;20865.0;24572.0;0.0;57819.0;5022500.0
884;1902;NlleA;8045010.0;354833.0;8684012.0;345509.0;435766.0;661904.0;0.0;266141.0;2703155.0
885;1902;O;7241608.0;119909.0;2517438.0;525350.0;333088.0;1843204.0;-267577.0;126180.0;-2044016.0
886;1902;PACA;7577774.0;1627503.0;0.0;12765.0;258963.0;1602235.0;-10097.0;144136.0;-3942269.0
887;1902;PDL;5142012.0;686177.0;0.0;305386.0;73717.0;5277.0;0.0;63474.0;-4007981.0
888;1903;AURA;12082635.0;329773.0;14987816.0;281422.0;223742.0;4804368.0;-742192.0;197084.0;7999378.0
889;1903;B;4227543.0;372119.0;0.0;508393.0;41981.0;88712.0;-8239.0;69986.0;-3154591.0
890;1903;BFC;3986374.0;200649.0;0.0;473353.0;64422.0;238470.0;-11712.0;70603.0;-2950589.0
891;1903;CVDL;3555928.0;139456.0;14449595.0;659264.0;60009.0;19060.0;0.0;80838.0;11852294.0
892;1903;GE;8293284.0;1052469.0;13791032.0;2180987.0;172144.0;1449380.0;-109474.0;174732.0;10417986.0
893;1903;HF;9234302.0;1522249.0;6478947.0;2419955.0;26015.0;2978.0;0.0;177618.0;1393460.0
894;1903;IDF;12865608.0;531374.0;0.0;38433.0;16538.0;14703.0;0.0;209998.0;-12054562.0
895;1903;N;5194136.0;625625.0;10739314.0;472785.0;27346.0;25310.0;0.0;75627.0;6771871.0
896;1903;NlleA;7771166.0;315945.0;8337710.0;502447.0;620307.0;688242.0;0.0;299746.0;2993231.0
897;1903;O;6661466.0;117468.0;2255055.0;797153.0;479255.0;1655181.0;-258970.0;144217.0;-1472107.0
898;1903;PACA;6932630.0;934120.0;0.0;20703.0;379920.0;1322715.0;-17966.0;152347.0;-4140791.0
899;1903;PDL;5079399.0;451903.0;0.0;500681.0;105237.0;6890.0;0.0;73034.0;-3941654.0
900;1904;AURA;10530478.0;110386.0;11828424.0;207073.0;228791.0;3974788.0;-596071.0;158213.0;5381126.0
901;1904;B;3705935.0;5651.0;0.0;273436.0;48386.0;90703.0;-9366.0;68236.0;-3228889.0
902;1904;BFC;3451989.0;86701.0;0.0;230886.0;69833.0;145583.0;-12807.0;68419.0;-2863374.0
903;1904;CVDL;2957896.0;16902.0;13119565.0;339921.0;70563.0;6253.0;0.0;86302.0;10681610.0
904;1904;GE;7358202.0;1178627.0;12046603.0;1004430.0;191914.0;1236650.0;-88393.0;162715.0;8374344.0
905;1904;HF;8040472.0;1245475.0;5234023.0;1106543.0;31642.0;3710.0;0.0;169606.0;-249473.0
906;1904;IDF;10975545.0;3980.0;0.0;19450.0;18880.0;14327.0;0.0;166371.0;-10752537.0
907;1904;N;4524840.0;448244.0;10359165.0;223179.0;35256.0;23204.0;0.0;59689.0;6623897.0
908;1904;NlleA;6835790.0;24105.0;7421788.0;261421.0;628133.0;570932.0;0.0;268003.0;2338592.0
909;1904;O;6102197.0;1008.0;3457810.0;679461.0;456932.0;1634734.0;-85708.0;116629.0;158669.0
910;1904;PACA;6492374.0;842775.0;0.0;19845.0;343930.0;1285411.0;-6876.0;114948.0;-3892341.0
911;1904;PDL;4402308.0;312042.0;0.0;277262.0;118751.0;4609.0;0.0;68662.0;-3620982.0
912;1905;AURA;10088067.0;88932.0;13076357.0;240074.0;279050.0;5001396.0;-677721.0;186155.0;8106176.0
913;1905;B;3268100.0;2288.0;0.0;211598.0;61091.0;95231.0;-11562.0;73281.0;-2836173.0
914;1905;BFC;3342931.0;38702.0;0.0;244113.0;85211.0;140163.0;-7100.0;52185.0;-2789657.0
915;1905;CVDL;2725839.0;10553.0;12730185.0;324412.0;79908.0;8264.0;0.0;93569.0;10521052.0
916;1905;GE;7108776.0;1067291.0;9891825.0;898421.0;221408.0;1639718.0;-95750.0;165560.0;6679697.0
917;1905;HF;7756132.0;830725.0;4981259.0;974505.0;40102.0;3305.0;0.0;174561.0;-751675.0
918;1905;IDF;10536657.0;186.0;0.0;20763.0;23509.0;14233.0;0.0;191241.0;-10286725.0
919;1905;N;4224274.0;415889.0;11251881.0;185196.0;43042.0;20304.0;0.0;73580.0;7765618.0
920;1905;NlleA;6394524.0;38046.0;8106647.0;246770.0;760749.0;661595.0;0.0;278251.0;3697534.0
921;1905;O;5429410.0;152.0;3253199.0;787249.0;577501.0;1910361.0;-407282.0;124399.0;816169.0
922;1905;PACA;5942334.0;1036442.0;0.0;23995.0;427454.0;1533587.0;-930.0;157019.0;-2764767.0
923;1905;PDL;3952314.0;366283.0;0.0;259928.0;146870.0;2973.0;0.0;72770.0;-3103490.0
924;1906;AURA;9237268.0;166096.0;13183653.0;140851.0;299998.0;5751142.0;-591802.0;146707.0;9859377.0
925;1906;B;2965795.0;2668.0;0.0;190746.0;60988.0;95383.0;-13090.0;64860.0;-2564240.0
926;1906;BFC;2960964.0;34434.0;0.0;198208.0;90184.0;76073.0;-180.0;42692.0;-2519553.0
927;1906;CVDL;2463891.0;23.0;11014543.0;280921.0;85828.0;5376.0;0.0;83676.0;9006476.0
928;1906;GE;6478048.0;857071.0;8778473.0;815737.0;233407.0;1815855.0;-91836.0;157035.0;6087694.0
929;1906;HF;7000220.0;1035677.0;3494934.0;1024796.0;43096.0;1309.0;0.0;174451.0;-1225957.0
930;1906;IDF;9490945.0;2002.0;0.0;17929.0;25459.0;9531.0;0.0;181213.0;-9254811.0
931;1906;N;3743420.0;321397.0;10308942.0;191818.0;44289.0;17605.0;0.0;76462.0;7217093.0
932;1906;NlleA;5904616.0;37685.0;7787773.0;216401.0;798583.0;462030.0;0.0;228794.0;3626650.0
933;1906;O;5079345.0;149.0;2509458.0;439627.0;607888.0;1645066.0;-391376.0;116768.0;-151765.0
934;1906;PACA;5845885.0;805775.0;0.0;10080.0;451787.0;1655416.0;-131.0;123578.0;-2799380.0
935;1906;PDL;3601661.0;190352.0;0.0;213282.0;155689.0;2105.0;0.0;74512.0;-2965721.0
936;1907;AURA;9821378.0;235038.0;15105197.0;117458.0;330950.0;4583920.0;-411201.0;166678.0;10306662.0
937;1907;B;3052792.0;4241.0;0.0;209407.0;69154.0;97362.0;-13543.0;73868.0;-2612303.0
938;1907;BFC;3068285.0;39380.0;0.0;186997.0;100949.0;32542.0;-288.0;41901.0;-2666804.0
939;1907;CVDL;2690267.0;644.0;10349557.0;273976.0;95338.0;314.0;0.0;89609.0;8119171.0
940;1907;GE;6672951.0;1610275.0;8822800.0;710704.0;242185.0;1557200.0;-86304.0;170827.0;6354736.0
941;1907;HF;7207000.0;1536342.0;4855205.0;866571.0;44331.0;495.0;0.0;191032.0;286976.0
942;1907;IDF;9509833.0;33271.0;0.0;18561.0;27576.0;6686.0;0.0;223837.0;-9199902.0
943;1907;N;3798599.0;366365.0;8938548.0;165342.0;49763.0;8705.0;0.0;50404.0;5780528.0
944;1907;NlleA;6468285.0;33925.0;7454926.0;187351.0;877242.0;148269.0;0.0;248611.0;2482039.0
945;1907;O;5960277.0;93.0;2823236.0;429507.0;644202.0;1055004.0;-281601.0;134862.0;-1154974.0
946;1907;PACA;6645273.0;1236239.0;0.0;9928.0;454905.0;1277665.0;-3413.0;130671.0;-3539278.0
947;1907;PDL;3862196.0;509993.0;0.0;228374.0;165320.0;112.0;0.0;71408.0;-2886989.0
948;1908;AURA;8707992.0;142852.0;13884195.0;116522.0;303523.0;3496960.0;-546731.0;176961.0;8866290.0
949;1908;B;2935298.0;2780.0;0.0;219465.0;59658.0;102224.0;-12283.0;73804.0;-2489650.0
950;1908;BFC;2632575.0;61219.0;0.0;161948.0;91208.0;59232.0;-5299.0;36510.0;-2227757.0
951;1908;CVDL;2480402.0;17148.0;10917294.0;270016.0;85047.0;600.0;0.0;94867.0;8904570.0
952;1908;GE;5996497.0;1059808.0;9881134.0;662315.0;230242.0;1616167.0;-182575.0;176816.0;7447410.0
953;1908;HF;6569900.0;1342117.0;4705588.0;906017.0;40638.0;127.0;0.0;188410.0;612997.0
954;1908;IDF;8388083.0;27027.0;0.0;24420.0;24344.0;4338.0;0.0;201350.0;-8106604.0
955;1908;N;3529743.0;409130.0;7205935.0;186629.0;45031.0;11031.0;0.0;81089.0;4409102.0
956;1908;NlleA;6038411.0;27593.0;5714163.0;175411.0;810224.0;118732.0;0.0;268396.0;1076108.0
957;1908;O;5490014.0;84.0;3091286.0;327217.0;615240.0;954312.0;-324731.0;143470.0;-683136.0
958;1908;PACA;6382140.0;690992.0;0.0;11285.0;419671.0;1107522.0;-13631.0;241665.0;-3924636.0
959;1908;PDL;3483464.0;370466.0;0.0;209594.0;145138.0;29.0;0.0;75761.0;-2682476.0
960;1909;AURA;9041803.0;329826.0;13765997.0;151247.0;257314.0;2228456.0;-663794.0;161862.0;7189105.0
961;1909;B;2957098.0;3048.0;0.0;338930.0;48800.0;95796.0;-10844.0;68298.0;-2413070.0
962;1909;BFC;2958318.0;80989.0;0.0;270389.0;78343.0;77949.0;-10299.0;33354.0;-2427593.0
963;1909;CVDL;2527181.0;19935.0;9926160.0;435442.0;71027.0;700.0;0.0;93550.0;8019633.0
964;1909;GE;6428200.0;1765444.0;10160238.0;1162901.0;203050.0;1221511.0;-166855.0;157450.0;8075539.0
965;1909;HF;7071992.0;1354675.0;4533314.0;1411469.0;32681.0;100.0;0.0;168029.0;428276.0
966;1909;IDF;9067077.0;34266.0;0.0;39304.0;22992.0;6901.0;0.0;187954.0;-8775660.0
967;1909;N;3696379.0;346582.0;6238647.0;286154.0;35715.0;10624.0;0.0;72807.0;3294150.0
968;1909;NlleA;5775967.0;27063.0;7120560.0;276279.0;669914.0;184644.0;0.0;269648.0;2772141.0
969;1909;O;5179949.0;545.0;3278212.0;498914.0;508198.0;658334.0;-224644.0;107591.0;-352799.0
970;1909;PACA;5699181.0;1166660.0;0.0;13662.0;355188.0;660844.0;-14555.0;162275.0;-3355107.0
971;1909;PDL;3613353.0;459327.0;0.0;349308.0;122450.0;0.0;0.0;64789.0;-2617479.0
972;1910;AURA;9798793.0;459213.0;14503418.0;234159.0;160189.0;3676592.0;-766674.0;152298.0;8620402.0
973;1910;B;3558167.0;3879.0;0.0;372940.0;29595.0;100272.0;-9878.0;63899.0;-2997460.0
974;1910;BFC;3370382.0;69287.0;0.0;368541.0;42772.0;150135.0;-9702.0;35864.0;-2713485.0
975;1910;CVDL;2829808.0;32520.0;9477772.0;533252.0;39055.0;3202.0;0.0;85794.0;7341787.0
976;1910;GE;7461363.0;1777919.0;15522351.0;1615404.0;160619.0;1425886.0;-147436.0;166188.0;13059568.0
977;1910;HF;8164298.0;1845694.0;3886085.0;1839429.0;21034.0;1184.0;0.0;182001.0;-388871.0
978;1910;IDF;11089626.0;103338.0;0.0;46065.0;14803.0;9833.0;0.0;203718.0;-10711869.0
979;1910;N;4331576.0;230649.0;4662088.0;377767.0;21886.0;17254.0;0.0;81476.0;1059544.0
980;1910;NlleA;6362243.0;88443.0;8255909.0;330805.0;411168.0;217623.0;0.0;243983.0;3185688.0
981;1910;O;5331857.0;1243.0;1906969.0;648096.0;334034.0;921854.0;-86359.0;119138.0;-1486882.0
982;1910;PACA;5801561.0;1244533.0;0.0;16442.0;251162.0;1053786.0;-6088.0;125487.0;-3116239.0
983;1910;PDL;4157836.0;458336.0;0.0;344214.0;73107.0;1489.0;0.0;80535.0;-3200155.0
984;1911;AURA;11591964.0;674309.0;11942292.0;213651.0;92699.0;5623832.0;-729017.0;185179.0;6410981.0
985;1911;B;4407354.0;306433.0;0.0;420181.0;19798.0;109999.0;-10000.0;63255.0;-3497688.0
986;1911;BFC;3872016.0;232346.0;0.0;375896.0;26187.0;181661.0;-6487.0;36507.0;-3025906.0
987;1911;CVDL;3524463.0;131071.0;10077763.0;550632.0;24946.0;26022.0;0.0;85177.0;7371148.0
988;1911;GE;8405857.0;2375329.0;16162826.0;1593981.0;94727.0;1403310.0;-171368.0;175605.0;13228553.0
989;1911;HF;9179722.0;2397548.0;4820497.0;1680180.0;12940.0;3020.0;0.0;185097.0;-80440.0
990;1911;IDF;13451751.0;694625.0;0.0;45747.0;9261.0;12497.0;0.0;202316.0;-12487305.0
991;1911;N;5235455.0;779565.0;5272987.0;342794.0;14339.0;28863.0;0.0;84269.0;1287362.0
992;1911;NlleA;8199106.0;288594.0;8150393.0;399429.0;212666.0;943875.0;0.0;245540.0;2041391.0
993;1911;O;6990223.0;103211.0;1812390.0;644344.0;214889.0;2501354.0;-303974.0;134655.0;-1883354.0
994;1911;PACA;7329701.0;2060806.0;0.0;14343.0;147293.0;1942800.0;-60.0;137836.0;-3026683.0
995;1911;PDL;5210524.0;1206100.0;0.0;412364.0;45793.0;3662.0;0.0;77273.0;-3465332.0
996;1912;AURA;12566015.0;542389.0;14918510.0;275070.0;93716.0;6431931.0;-850544.0;205670.0;9050727.0
997;1912;B;4810366.0;371879.0;0.0;548441.0;17732.0;117467.0;-11869.0;71260.0;-3695456.0
998;1912;BFC;4068023.0;237270.0;0.0;522854.0;25927.0;291602.0;-3100.0;47721.0;-2945749.0
999;1912;CVDL;3840347.0;156215.0;10477697.0;683448.0;24466.0;65552.0;0.0;87338.0;7654369.0
1000;1912;GE;8879448.0;1774409.0;17003674.0;2192692.0;59632.0;1534871.0;-187670.0;183599.0;13681759.0
1001;1912;HF;9633354.0;1834345.0;6426224.0;2619626.0;11785.0;3172.0;0.0;189469.0;1451267.0
1002;1912;IDF;14392704.0;577622.0;0.0;59181.0;8790.0;6144.0;0.0;197445.0;-13543522.0
1003;1912;N;5678876.0;725455.0;6021742.0;524773.0;13447.0;25353.0;0.0;88593.0;1720487.0
1004;1912;NlleA;8662433.0;290939.0;7927446.0;522760.0;202156.0;1384414.0;0.0;248245.0;1913527.0
1005;1912;O;7397391.0;135228.0;3151221.0;799774.0;194949.0;3368647.0;-391933.0;136218.0;-3287.0
1006;1912;PACA;7841643.0;1293581.0;0.0;18481.0;157814.0;2274315.0;-4565.0;153650.0;-3948367.0
1007;1912;PDL;5637246.0;812239.0;0.0;551241.0;42866.0;5072.0;0.0;81368.0;-4144460.0
1008;2001;AURA;13645505.0;678679.0;16760424.0;242538.0;102009.0;5261088.0;-610720.0;205981.0;8994494.0
1009;2001;B;4910735.0;378047.0;0.0;505643.0;17834.0;118674.0;-14358.0;73867.0;-3831028.0
1010;2001;BFC;4388881.0;253129.0;0.0;417443.0;28046.0;186540.0;-7896.0;64248.0;-3447371.0
1011;2001;CVDL;4094049.0;181835.0;13900677.0;663914.0;27981.0;35193.0;0.0;85899.0;10801450.0
1012;2001;GE;9123842.0;2250625.0;17271565.0;1855870.0;39894.0;1132907.0;-181203.0;178338.0;13424154.0
1013;2001;HF;10113598.0;2600139.0;6211163.0;2338976.0;9926.0;3771.0;0.0;187411.0;1237788.0
1014;2001;IDF;15081765.0;520461.0;0.0;53202.0;7574.0;8372.0;0.0;198516.0;-14293640.0
1015;2001;N;5919292.0;713640.0;8550293.0;429851.0;12608.0;28057.0;0.0;85697.0;3900854.0
1016;2001;NlleA;9184553.0;337857.0;8357006.0;565648.0;256585.0;844303.0;0.0;251095.0;1427941.0
1017;2001;O;8200410.0;136470.0;3615434.0;690887.0;214781.0;2594363.0;-240948.0;138330.0;-1051093.0
1018;2001;PACA;8389934.0;1876131.0;0.0;14204.0;154686.0;2314834.0;-10528.0;160659.0;-3879948.0
