Dates;Solaire;Capa_sol;TCH_sol;Sol_p_sinus;Err_sinus;Sol_p_exog;Err_exog;Sol_p_filter;Err_exog_filter;Sol_p_reduit_noreg;Err_filter_noreg;Sol_p_reduit;Err_filter_exog_filter;Sol_p_LinReg;Err_LinReg;Sol_p_LinReg_filter;Err_LinReg_filter
2020-03-15;1744.5416666666665;9582;0.1820644611424198;1289.107432312615;455.4342343540517;1288.1690357852117;456.37263088145494;1288.1690357852117;456.37263088145494;1263.0417650732636;481.4999015934029;1276.0161316144972;468.5255350521693;1317.6284015653089;426.9132651013578;1317.6054854468475;426.936181219819
2020-03-16;786.6875;9584;0.08208342028380634;696.0889928559109;90.59850714408911;875.6087978841723;88.92129788417232;875.6087978841723;88.92129788417232;550.4344555943952;236.25304440560475;749.7173305559868;36.970169444013266;1333.8456999333891;547.1581999333891;1333.8233802064417;547.1358802064417
2020-03-17;1158.1666666666667;9588;0.12079335280211376;961.0755925397937;197.09107412687302;1158.3268671494304;0.16020048276373267;1158.3268671494304;0.16020048276373267;1209.2232593511756;51.056592684508956;1386.4407650327182;228.27409836605142;1343.9717550974203;185.8050884307536;1343.9497869104098;185.78312024374299
2020-03-18;1859.1875;9590;0.19386730969760166;1287.6357929383803;571.5517070616197;1374.4085679365526;484.7789320634473;1374.4085679365526;484.7789320634473;1392.8451795122203;466.34232048777955;1434.9002059587037;424.2872940412961;1357.0139055180475;502.17359448195236;1356.9924139894315;502.1950860105685
2020-03-19;1790.208333333333;9593;0.18661610896834493;1341.9908483728502;448.21748496048264;1388.7646727303295;401.4436606030034;1388.7646727303295;401.4436606030034;1478.4616261050323;311.7467072283007;1501.5564863191214;288.65184701421157;1370.2042126576425;420.0041206756905;1370.1831957972931;420.0251375360399
2020-03-20;1810.1666666666665;9594;0.1886769508720728;1493.2824540887084;316.8842125779581;1516.4684187559806;293.69824791068606;1516.4684187559806;293.69824791068606;1795.0904276126764;15.076239053990212;1757.483981544032;52.68268512263454;1379.9223930413673;430.2442736252993;1379.9017350713298;430.26493159533686
2020-03-21;1634.041666666667;9596;0.17028362512157846;1463.4039839685072;170.63768269815986;1473.9125668080164;160.12909985865048;1473.9125668080164;160.12909985865048;1278.0351158817755;356.00655078489143;1289.9424205515172;344.09924611514975;1396.1722945631418;237.8693721035251;1396.1522342140654;237.88943245260154
2020-03-22;1476.6875;9597;0.1538696988642284;982.0822197492222;494.60528025077787;1092.5849033456564;384.1025966543437;1092.5849033456564;384.1025966543437;891.3236527005113;585.3638472994888;1049.04915125508;427.6383487449201;1409.0889108612432;67.59858913875694;1409.0693300137748;67.61816998622533
2020-03-23;1490.1458333333335;9599;0.15523969510712923;853.47672728738;636.6691060459535;1052.01866609313;438.1271672402036;1052.01866609313;438.1271672402036;871.7776722622004;618.368161071133;1072.7809462007403;417.3648871325931;1418.9628997244952;71.18293360883825;1418.9436760657547;71.20215726757873
2020-03-24;1646.875;9602;0.17151374713601333;1137.5311195926492;509.3438804073507;1287.101211011598;359.77378898840203;1287.101211011598;359.77378898840203;1173.1190799929318;473.7559200070682;1320.8909681133066;325.9840318866934;1432.1841465915745;214.69085340842554;1432.165398767821;214.70960123217904
2020-03-25;2000.5;9604;0.20829862557267806;1337.4764532910392;663.0235467089609;1412.2781660489088;588.2218339510912;1412.2781660489088;588.2218339510912;1225.199347805769;775.3006521942309;1324.6932691141444;675.8067308858556;1445.2628923887971;555.2371076112029;1445.2446226034301;555.25537739657
2020-03-26;1828.958333333333;9609;0.1903380511326187;1381.6101794979586;447.3481538353746;1437.1797508321065;391.7785825012266;1437.1797508321065;391.7785825012266;1320.3190342499431;508.6392990833899;1410.0315537426654;418.9267795906676;1458.8024099197676;370.1559234135656;1458.7846128171277;370.1737205162054
2020-03-27;1879.375;9610;0.19556451612903225;923.3650299739302;956.0099700260698;1060.7265644458178;818.6484355541821;1060.7265644458178;818.6484355541821;838.951735697551;1040.4232643024488;996.6843017632777;882.6906982367221;1471.7426468700348;407.63235312996517;1471.7253301597243;407.64966984027564
2020-03-28;1985.145833333333;9611;0.20654935317171294;1011.737646602037;973.408186731296;1198.2123586221228;786.9334747112104;1198.2123586221228;786.9334747112104;1073.0256785937954;912.1201547395377;1262.2324448904365;722.9133884428966;1481.4881074435837;503.65772588974943;1481.4711506523065;503.6746826810265
