Dates;Balance;Bal_p_sinus;Err_sinus;Bal_p_exog;Err_exog;Bal_p_filter;Err_exog_filter;Bal_p_reduit_noreg;Err_filter_noreg;Bal_p_reduit;Err_filter_exog_filter;Bal_p_LinReg;Err_LinReg;Bal_p_LinReg_filter;Err_LinReg_filter
2020-01-03 12:00:00;9191.333333333334;7251.674975813288;1939.6583575200457;5930.542641613002;3260.790691720332;7231.468745539032;1959.8645877943018;7599.985780851759;1591.347552481575;7633.172180088201;1558.1611532451334;6116.320885198141;3075.012448135193;6633.32004321812;2558.0132901152137
2020-01-03 15:00:00;10481.666666666666;4523.884449535245;5957.782217131421;4240.569178234078;6241.097488432588;5013.840303508549;5467.826363158117;6352.294610290497;4129.372056376169;6678.608105223899;3803.0585614427673;7111.4481136624345;3370.2185530042316;7688.416524920367;2793.250141746299
2020-01-03 18:00:00;8418.5;4799.787046092659;3618.712953907341;6183.291874428727;2235.208125571273;5140.060263911144;3278.439736088856;5905.229764272468;2513.270235727532;5828.1092553047065;2590.3907446952935;6583.457833430275;1835.042166569725;7230.128716496774;1188.3712835032256
2020-01-03 21:00:00;6658.333333333332;5829.063587366685;829.269745966647;6340.929613042355;317.4037202909767;5517.79133180681;1140.5420015265217;6020.961268576676;637.3720647566561;5695.970232443851;962.3631008894808;6158.758737897873;499.57459543545883;6564.406806482626;93.92652685070607
2020-01-04 00:00:00;2278.1666666666665;6417.328431052537;4139.16176438587;6114.39553190021;3836.2288652335433;6088.516698331293;3810.3500316646264;7438.417416899648;5160.250750232981;7469.359684180013;5191.193017513346;6535.161764369197;4256.995097702531;6777.902227356575;4499.735560689909
2020-01-04 03:00:00;3453.666666666666;5407.213424129572;1953.5467574629056;5675.084398384775;2221.4177317181093;5966.524192234961;2512.8575255682954;6074.87057770229;2621.2039110356236;6592.940696726126;3139.2740300594596;7452.925334021133;3999.2586673544665;7648.997037605146;4195.33037093848
2020-01-04 06:00:00;3475.166666666666;5921.279020356971;2446.112353690305;5373.033379249593;1897.866712582927;6652.621411922094;3177.454745255428;5843.316723055702;2368.150056389036;5923.775918875831;2448.609252209165;5595.163098037236;2119.9964313705696;5740.983639698778;2265.8169730321115
2020-01-04 09:00:00;5244.166666666667;5597.074874812314;352.9082081456472;5530.01498864119;285.84832197452306;5338.589538596186;94.4228719295188;6375.814154544735;1131.6474878780682;5571.7671499942235;327.6004833275565;6714.864028532351;1470.697361865684;7142.896012368465;1898.7293457017977
2020-01-04 12:00:00;5851.333333333332;6615.434111821766;764.1007784884341;6018.955479678941;167.6221463456086;6644.081842425087;792.7485090917553;8163.626898784098;2312.2935654507655;8154.432889556275;2303.0995562229427;6921.029822454293;1069.696489120961;7411.984068824468;1560.6507354911355
2020-01-04 15:00:00;8338.833333333334;4600.529866276296;3738.303467057038;4803.642488817866;3535.1908445154677;5048.488113076647;3290.345220256687;6913.283422431681;1425.5499109016528;7082.697632983558;1256.135700349776;7985.827045605907;353.00628772742675;8561.140791727496;222.30745839416159
2020-01-04 18:00:00;6568.333333333332;5556.886559642973;1011.4467736903589;5814.430594824121;753.9027385092113;5569.277097381826;999.0562359515061;6458.833738319106;109.49959501422654;6299.750119802863;268.58321353046904;7302.240904902055;733.9075715687231;7969.933024561273;1401.5996912279406
2020-01-04 21:00:00;5452.333333333333;5143.875538661407;308.4577946719264;5474.170423634863;21.837090301530225;5204.139095301044;248.19423803228892;6548.111006673134;1095.7776733398014;7123.713562740047;1671.3802294067136;6660.839443275661;1208.5061099423283;7109.6358753937675;1657.3025420604345
2020-01-05 00:00:00;3400.5;6125.747084022609;2725.2470840226088;6643.401768767959;3242.901768767959;6271.1898954218095;2870.6898954218095;7927.00182784423;4526.50182784423;7901.492662495849;4500.992662495849;6525.636175707349;3125.136175707349;6748.282407470059;3347.7824074700593
2020-01-05 03:00:00;4861.166666666667;6324.298709358615;1463.1320426919483;7509.453553161739;2648.2868864950724;6834.132786699334;1972.9661200326673;6546.0209662674115;1684.8542996007445;6021.32904376172;1160.1623770950528;7385.592125458656;2524.4254587919886;7556.011452650029;2694.8447859833623
2020-01-05 06:00:00;4353.166666666667;6918.906201020272;2565.7395343536054;7458.587767319289;3105.421100652622;7788.909287027784;3435.7426203611167;6299.311492732728;1946.144826066061;6782.144204053122;2428.977537386455;5269.512825847785;916.3461591811183;5358.888724695775;1005.7220580291078
2020-01-05 09:00:00;6156.5;7515.423343990585;1358.9233439905847;7793.139595317323;1636.6395953173233;7394.8203507360595;1238.3203507360595;6796.105941922658;639.6059419226576;6953.783011636382;797.2830116363821;5701.445800593354;455.05419940664615;5955.947253550516;200.5527464494844
2020-01-05 12:00:00;8757.0;8505.271636966272;251.72836303372787;9062.69426219019;305.6942621901908;8357.293475394117;399.7065246058828;8533.871093940941;223.12890605905886;8188.091969332611;568.9080306673886;6111.304218660463;2645.6957813395366;6428.318290891793;2328.6817091082066
2020-01-05 15:00:00;11278.333333333336;7928.81037009736;3349.522963235976;8803.657788278802;2474.6755450545334;8157.24861929337;3121.0847140399655;7234.315140175111;4044.0181931582247;7425.899905220705;3852.433428112631;7627.696381856453;3650.636951476883;8067.797986599473;3210.5353467338628
2020-01-05 18:00:00;8453.833333333334;8747.461952006015;293.6286186726811;6898.0343700031835;1555.7989633301504;8501.271590734565;47.43825740123066;6721.846186175157;1731.9871471581773;6665.462314478844;1788.37101885449;6950.030409393414;1503.8029239399202;7472.913377393646;980.9199559396875
2020-01-05 21:00:00;6390.5;5649.732471891784;740.7675281082156;4998.364383121323;1392.135616878677;5947.181924034561;443.31807596543877;6733.216540933197;342.7165409331974;6721.636146733569;331.13614673356915;6493.754531817027;103.25453181702687;6839.795926275277;449.29592627527745
2020-01-06 00:00:00;1257.1666666666667;5829.435636074858;4572.268969408191;6802.629256574045;5545.462589907378;6477.061475645291;5219.894808978624;8033.647238485476;6776.480571818809;8286.30686997141;7029.1402033047425;6363.803816614498;5106.637149947831;6523.320925546152;5266.154258879485
2020-01-06 03:00:00;385.0;6891.73416374505;6506.73416374505;7938.171089032331;7553.171089032331;6948.916795351011;6563.916795351011;6588.556244618525;6203.556244618525;6303.719502527904;5918.719502527904;7228.652762198275;6843.652762198275;7436.99113627137;7051.99113627137
2020-01-06 06:00:00;-1870.333333333333;7540.1862762412275;9410.51960957456;7370.0550306375835;9240.388363970917;8235.01358795962;10105.346921292952;6292.8444424205545;8163.1777757538875;6353.682205972304;8224.015539305638;5377.918125091405;7248.251458424738;5688.296530546712;7558.629863880045
2020-01-06 09:00:00;362.33333333333326;6910.361041608441;6548.027708275108;6095.417699184948;5733.084365851615;7693.230062959697;7330.896729626364;6729.892090873488;6367.558757540155;7193.372764249298;6831.039430915965;5402.607170637498;5040.273837304165;5907.480064682759;5545.146731349426
2020-01-06 12:00:00;3321.666666666666;6850.466623921469;3528.7999572548033;7499.861172216769;4178.194505550103;7030.7762041852775;3709.1095375186114;8393.048596094377;5071.381929427711;8413.710001918482;5092.043335251816;5359.704265438799;2038.0375987721327;5876.984004135651;2555.317337468985
2020-01-06 15:00:00;6789.333333333332;6863.269999218572;73.93666588523956;6256.094063462311;533.239269871021;7041.742743230925;252.40940989759292;7020.649264190106;231.31593085677378;6964.645809376327;175.3124760429946;7057.74266011054;268.40932677720775;7702.289489987374;912.9561566540415
2020-01-06 18:00:00;6150.166666666668;5207.306032721415;942.8606339452526;5028.1678038007;1121.9988628659676;5117.729269637358;1032.43739702931;6436.965425531451;286.79875886478294;6414.889720519825;264.72305385315667;6392.901165017472;242.73449835080373;7041.183758230383;891.0170915637154
2020-01-06 21:00:00;7796.0;4926.009044058661;2869.990955941339;5592.585692707879;2203.4143072921206;4798.5491708135305;2997.4508291864695;6365.798020626316;1430.2019793736836;6044.021415096699;1751.9785849033015;6193.715268404658;1602.2847315953422;6582.542496258506;1213.4575037414943
2020-01-07 00:00:00;4295.833333333333;6964.30593611171;2668.472602778377;8182.094928103875;3886.2615947705417;7494.609966548051;3198.7766332147175;7582.891998117494;3287.058664784161;7568.292222780417;3272.4588894470844;6669.4566918332175;2373.6233584998845;6861.727871115992;2565.8945377826585
2020-01-07 03:00:00;4252.666666666667;8699.474823561675;4446.808156895008;5950.678667153604;1698.0120004869368;8666.881376377018;4414.214709710351;6083.199545676878;1830.5328790102112;6259.762297320122;2007.0956306534554;7404.812708960737;3152.14604229407;7568.834227198919;3316.1675605322516
2020-01-07 06:00:00;4276.666666666667;5920.1138947303225;1643.4472280636555;5094.546631775089;817.8799651084219;5873.866203444766;1597.1995367780992;5747.267858684917;1470.60119201825;5357.382339408168;1080.7156727415013;5217.859535910688;941.1928692440206;5403.442227599759;1126.7755609330916
2020-01-07 09:00:00;6398.5;5951.876210291367;446.623789708633;6009.632077198952;388.8679228010478;6627.542337397617;229.0423373976173;6135.467925582265;263.0320744177352;5903.275112115586;495.2248878844139;5303.356903668673;1095.143096331327;5670.249403408255;728.2505965917453
2020-01-07 12:00:00;6735.333333333332;7104.254689670554;368.9213563372223;6827.947008478944;92.61367514561152;7524.846479306105;789.5131459727727;7745.517231111301;1010.1838977779689;8002.006128900552;1266.6727955672195;5111.928741399631;1623.4045919337013;5455.425085314611;1279.9082480187208
