Dates;Hydraulique;Capa_hyd;TCH_hyd;Hyd_p_sinus;Err_sinus;Hyd_p_exog;Err_exog;Hyd_p_filter;Err_exog_filter;Hyd_p_reduit_noreg;Err_filter_noreg;Hyd_p_reduit;Err_filter_exog_filter;Hyd_p_LinReg;Err_LinReg;Hyd_p_LinReg_filter;Err_LinReg_filter
2020-01-01;8183.229166666666;25346;0.3228607735605881;6784.718904738965;1398.5102619277013;6753.039755282474;1430.189411384192;6777.524984392421;1405.7041822742456;6317.35495055531;1865.8742161113566;6347.847024731568;1835.3821419350988;7067.702642532024;1115.5265241346428;7068.261030275877;1114.96813639079
2020-01-02;9179.0625;25346;0.3621503393040322;8676.894097521585;502.1684024784154;8643.088322879787;535.9741771202138;8640.506593681306;538.5559063186937;7001.26108593567;2177.801414064329;6995.7231381654165;2183.339361834583;7108.777262508162;2070.2852374918375;7107.772340349916;2071.2901596500838
2020-01-03;8232.395833333332;25346;0.32480059312449033;9095.066264536228;862.6704312028958;9059.680354444174;827.2845211108413;9057.973554833228;825.5777214998963;7689.258367719808;543.1374656135241;7686.688601862214;545.7072314711179;7198.736231311148;1033.6596020221837;7194.307449192809;1038.0883841405232
2020-01-04;7536.041666666666;25346;0.2973266656145611;8618.652045868665;1082.6103792019994;8582.541161701984;1046.4994950353168;8582.42807895219;1046.3864122855243;8252.875820739326;716.8341540726592;8251.844704899593;715.8030382329266;7083.396481981346;452.6451846853197;7083.357558426219;452.68410824044736
2020-01-05;7326.416666666668;25346;0.289056129829822;8020.962464667239;694.5457980005713;7984.48886443923;658.0721977725626;7988.536601634778;662.1199349681103;7857.815607148542;531.398940481874;7861.773760256611;535.3570935899429;7075.866190984408;250.55047568226016;7076.113872113341;250.3027945533266
2020-01-06;8087.875;25346;0.319098674347037;6801.726858949616;1286.1481410503836;6764.420682142999;1323.454317857001;6761.494804595855;1326.3801954041435;7355.352933585246;732.5220664147535;7350.937314834286;736.9376851657133;7229.26313869423;858.6118613057688;7223.672495148562;864.202504851437
2020-01-07;9663.812499999998;25346;0.3812756450722007;9086.72247200421;577.0900279957881;9051.694889630066;612.1176103699335;9050.005315518632;613.8071844813668;8368.116473184782;1295.696026815216;8365.942463231366;1297.8700367686326;7111.807847149317;2552.0046528506814;7110.687580211705;2553.124919788294
2020-01-08;9149.604166666666;25346;0.3609880914805755;10074.881504383316;925.2773377166504;10039.264338877985;889.660172211319;10046.143977910837;896.5398112441717;9591.847429408977;442.2432627423114;9598.521131429112;448.91696476244636;7083.374453489869;2066.2297131767978;7083.336368344418;2066.2677983222484
2020-01-09;8665.6875;25346;0.3418956640101002;10735.197149522623;2069.509649522622;10698.065858670874;2032.3783586708755;10690.524461788695;2024.8369617886945;9817.320251553187;1151.632751553187;9805.461502698232;1139.7740026982322;7053.956372636568;1611.7311273634314;7055.037946714389;1610.64955328561
2020-01-10;8537.729166666668;25346;0.3368472013993004;9424.637375282293;886.9082086156244;9387.67912863742;849.9499619707503;9378.959833291789;841.2306666251206;10069.88921208832;1532.1600454216507;10059.907901743132;1522.1787350764635;7286.9409506488655;1250.788216017803;7279.155075726438;1258.5740909402307
2020-01-11;5974.854166666668;25346;0.23573164075856815;8852.874926976092;2878.020760309424;8816.62343054875;2841.769263882083;8829.316249790358;2854.4620831236903;10187.983068890891;4213.128902224224;10203.024012734326;4228.169846067657;7244.04813244417;1269.1939657775017;7237.894768485137;1263.0406018184692
2020-01-12;5033.479166666666;25346;0.19859067176937845;7907.2768891117385;2873.797722445072;7867.287265021776;2833.8080983551095;7857.737344170849;2824.258177504183;9339.914577907448;4306.435411240781;9324.176276539609;4290.697109872943;7076.665738475999;2043.1865718093331;7076.882988635358;2043.403821968692
2020-01-13;9029.291666666666;25346;0.35624128725111126;6754.651726304314;2274.6399403623523;6718.239344093907;2311.052322572759;6717.784912139406;2311.50675452726;8421.140551539347;608.1511151273191;8423.275536521352;606.0161301453135;7111.30401986157;1917.987646805096;7110.202928711545;1919.088737955121
2020-01-14;7459.812499999999;25346;0.29431912333307025;9240.640372967253;1780.8278729672543;9203.503864209373;1743.6913642093746;9202.144258987297;1742.331758987298;9113.932587690679;1654.12008769068;9109.938881536105;1650.1263815361058;7053.986851045294;405.8256489547042;7055.06726510756;404.74523489243876
2020-01-15;7560.916666666668;25346;0.298308082800705;10069.478701050533;2508.562034383866;10033.146249799083;2472.2295831324145;10030.917036489482;2470.000369822814;10089.706954443072;2528.7902877764036;10086.206562186107;2525.2898955194396;7141.375123575249;419.54154309141944;7139.129518995034;421.7871476716339
2020-01-16;7658.666666666666;25346;0.3021647071201241;10487.019315951045;2828.3526492843803;10453.569913252799;2794.9032465861324;10467.841855767252;2809.175189100586;10116.575898315079;2457.9092316484134;10135.331259917652;2476.6645932509855;7151.487240128121;507.1794265385447;7148.856765963053;509.8099007036135
2020-01-17;8404.625;25346;0.3315957153002446;10679.82632047595;2275.20132047595;10642.793179896382;2238.1681798963823;10638.807204967265;2234.182204967265;10211.975644758659;1807.3506447586592;10203.912732437298;1799.287732437299;7301.99137839237;1102.6336216076297;7293.632680575028;1110.9923194249725
2020-01-18;7294.25;25346;0.28778702753886215;10821.964811475093;3527.714811475093;10782.365237416428;3488.1152374164285;10771.471235314031;3477.221235314032;10217.459193751354;2923.209193751355;10201.161167981794;2906.911167981794;7269.452416735129;24.797583264871133;7262.3321596140695;31.917840385930578
2020-01-19;6091.416666666666;25346;0.2403304926484126;9258.538937725503;3167.1222710588377;9217.979423213561;3126.5627565468944;9203.93968356996;3112.5230169032957;9256.513333756639;3165.096667089972;9238.134368666377;3146.7177019997107;7193.3621490207115;1101.9454823540457;7189.137905765158;1097.7212390984928
2020-01-20;10145.791666666668;25346;0.40029163050053923;8735.427085968777;1410.364580697891;8703.802040988281;1441.989625678387;8731.133196119565;1414.6584705471025;8224.285949613286;1921.5057170533812;8263.023517290312;1882.7681493763555;7143.2858582824565;3002.5058083842114;7140.967530680341;3004.8241359863264
2020-01-21;9797.1875;25346;0.3865378166180068;9983.929266689936;186.74176668993582;9948.539174622692;151.3516746226928;9948.168713313918;150.98121331391752;8837.714659800436;959.4728401995632;8833.57947285971;963.6080271402899;7525.67858882722;2271.5089111727807;7508.806302052779;2288.3811979472207
2020-01-22;10379.020833333332;25346;0.4094934440674399;9812.208725354792;566.81210797854;9772.92942337152;606.0914099618119;9763.275891436013;615.7449418973187;9744.778889842504;634.241943490828;9729.773845487689;649.2469878456435;7319.511571963508;3059.5092613698243;7310.486051370633;3068.5347819626995
2020-01-23;10867.479166666668;25346;0.42876505826034356;9738.244757882692;1129.2344087839763;9703.864197441604;1163.6149692250635;9708.750813524126;1158.7283531425414;9703.837707910416;1163.6414587562529;9712.380945112145;1155.0982215545228;7259.486493232361;3607.9926734343067;7252.745541553553;3614.733625113114
2020-01-24;11122.687499999998;25346;0.4388340369289039;10007.961975128323;1114.725524871675;9972.909050173344;1149.778449826653;9985.924407881;1136.7630921189975;9744.161651617322;1378.5258483826753;9758.66970235117;1364.0177976488278;7153.094488434062;3969.5930115659357;7150.4028420124205;3972.2846579875777
2020-01-25;9362.729166666668;25346;0.36939671611562647;10158.2923067057;795.5631400390308;10120.572065394643;757.8428987279747;10110.67191282786;747.942746161191;9740.559277197388;377.83011053071965;9725.344033776853;362.61486711018557;7167.391346626264;2195.337820040404;7164.15555834783;2198.5736083188385
2020-01-26;7071.729166666668;25346;0.2790077000973198;9066.336666968467;1994.6075003017993;9028.062747502521;1956.3335808358545;9024.092355659677;1952.3631889930093;8799.517291273954;1727.7881246072868;8794.379723463602;1722.650556796934;7254.755165077491;183.02599841082412;7248.194288884688;176.46512221802095
2020-01-27;8531.708333333334;25346;0.33660965569846657;7489.919709380906;1041.7886239524273;7452.0309556969105;1079.6773776364232;7451.44484530494;1080.263488028394;7827.300525902255;704.4078074310792;7826.372056815251;705.336276518083;7208.312334692401;1323.3959986409325;7203.519083779264;1328.1892495540694
2020-01-28;8132.6875;25346;0.320866704805492;8904.71280711674;772.0253071167409;8871.34795601631;738.6604560163106;8875.624183190543;742.9366831905421;8577.361139999379;444.67363999937777;8584.210991316932;451.52349131693137;7316.411676163792;816.275823836208;7307.504138349625;825.1833616503756
2020-01-29;9526.104166666666;25346;0.37584250637838973;8966.809483979054;559.2946826876129;8930.502146353949;595.6020203127172;8929.812031242587;596.2921354240785;9671.162075644605;145.05790897793892;9668.283083314862;142.17891664819643;7108.844964497989;2417.259202168677;7107.837465585749;2418.2667010809173
2020-01-30;8807.458333333334;25346;0.34748908440516585;9046.688184221457;239.22985088812308;9011.113134572084;203.65480123875074;9015.253882796453;207.79554946311902;9838.821868596197;1031.3635352628628;9843.253589096948;1035.7952557636156;7247.997911017937;1559.460422315396;7241.694217537681;1565.7641157956532
2020-01-31;8349.229166666666;25346;0.32941013046108525;9368.241806905498;1019.0126402388321;9330.492825871002;981.2636592043358;9325.621845365386;976.3926786987186;10089.200350410316;1739.9711837436494;10079.977081704961;1730.747915038294;7050.700196580609;1298.528970086057;7051.9057015012295;1297.323465165437
2020-02-01;7285.145833333332;25346;0.28742783213656325;9922.06087813584;2636.9150448025075;9885.161025617545;2600.015192284212;9882.292413597403;2597.14658026407;10299.759788579597;3014.6139552462637;10294.604644098225;3009.4588107648924;7273.15482858805;11.991004745282584;7265.893656782578;19.25217655075462
2020-02-02;7480.562500000001;25346;0.29513779294563247;8926.29872997517;1445.7362299751687;8893.666031635796;1413.1035316357948;8896.732764858563;1416.1702648585624;9532.207698956736;2051.6451989567345;9539.422106357759;2058.8596063577584;7237.714345818314;242.84815418168662;7231.802047299588;248.76045270041257
2020-02-03;8567.270833333332;25346;0.3380127370525263;9087.591873736568;520.3210404032365;9051.585866387066;484.315033053733;9058.561866050344;491.2910327170126;8675.268557628973;107.99772429564156;8681.366184352126;114.09535101879378;7204.139868698817;1363.1309646345153;7199.50542284359;1367.7654104897417
2020-02-04;8566.791666666668;25346;0.3379938320313528;10131.388244253654;1564.5965775869863;10094.266637212022;1527.4749705453542;10081.094237839645;1514.3025711729763;9503.145179932004;936.3535132653363;9483.630834553824;916.839167887156;7277.7859203180915;1289.0057463485768;7270.3484880490205;1296.4431786176478
2020-02-05;10690.104166666666;25346;0.42176691259633337;10698.579524978457;8.475358311792268;10664.881388893105;25.22277777355935;10667.324935709186;22.779230957478894;10617.08776608043;73.01640058623396;10621.028519802954;69.07564686371146;7122.872082814995;3567.2320838516703;7121.330708410403;3568.773458256263
2020-02-06;11485.3125;25346;0.45314102817012547;10816.381958558468;668.9305414415317;10783.560622791689;701.7518772083118;10788.487785943986;696.8247140560142;10735.732038536567;749.5804614634324;10741.587227356584;743.725272643416;7129.78362771409;4355.52887228591;7127.979198250538;4357.333301749462
2020-02-07;10978.583333333334;25346;0.4331485573002972;10790.688627639202;187.89470569413186;10757.311302675633;221.2720306576999;10759.656100921991;218.92723241134294;10869.20937028542;109.37396304791272;10871.038043726792;107.54528960654191;7065.794611398448;3912.7887219348854;7066.425619265539;3912.1577140677937
2020-02-08;7976.541666666666;25346;0.3147061337752176;10456.405175778431;2479.863509111766;10422.21278000379;2445.671113337124;10424.017224094187;2447.475557427521;10931.172135949331;2954.630469282666;10931.816123414717;2955.2744567480513;7109.883073669171;866.6585929974949;7108.83606407253;867.7056025941356
2020-02-09;6909.125;25346;0.2725923222599227;10853.362831017164;3944.237831017163;10818.077625129974;3908.9526251299735;10814.774922326396;3905.649922326396;9976.775173146529;3067.6501731465273;9970.373214361907;3061.2482143619072;7172.107034994869;262.9820349948681;7168.691766484455;259.56676648445404
2020-02-10;8209.979166666668;25346;0.3239161669165418;9152.98533288281;943.0061662161414;9112.913712130961;902.934545464293;9099.982089535035;890.0029228683665;8906.654941752988;696.6757750863186;8885.872619541418;675.8934528747504;7130.809928400987;1079.169238265682;7128.966437686782;1081.0127289798857
2020-02-11;8527.770833333334;25346;0.3364543057418659;10528.187083277488;2000.4162499441536;10501.868953346404;1974.0981200130705;10510.192396716275;1982.421563382942;9542.01107259994;1014.2402392666073;9559.688869253949;1031.9180359206146;7151.132842080003;1376.637991253331;7148.5158563897685;1379.2549769435648
2020-02-12;8984.125;25346;0.35445928351613665;10843.318383565349;1859.193383565349;10812.043808606308;1827.918808606308;10822.264051006503;1838.139051006504;10492.73424287506;1508.6092428750603;10502.968950088461;1518.8439500884617;7117.992397815914;1866.1326021840855;7116.636745394451;1867.4882546055485
2020-02-13;9622.791666666666;25346;0.37965721086825005;10909.42145471635;1286.6297880496847;10875.725624842717;1252.9339581760507;10867.988686720904;1245.197020054238;10484.73080954952;861.9391428828542;10472.491061800712;849.6993951340462;7197.288746481285;2425.5029201853813;7192.915055983243;2429.8766106834223
2020-02-14;10692.020833333334;25346;0.42184253268102795;10541.334758255989;150.68607507734598;10509.350584392325;182.67024894100882;10518.683834356198;173.3369989771366;10531.958076125598;160.0627572077359;10543.124408564161;148.89642476917336;7152.709849242885;3539.310984090449;7150.032842281246;3541.987991052088
2020-02-15;8320.479166666666;25346;0.3282758291906678;10231.600875313092;1911.1217086464267;10200.012689101188;1879.5335224345213;10198.563792121524;1878.0846254548578;10580.203420898639;2259.724254231974;10577.222594926103;2256.7434282594377;7106.557102600724;1213.922064065942;7105.6366802618195;1214.842486404846
2020-02-16;6633.8125;25346;0.2617301546595123;8999.265773532692;2365.4532735326934;8966.665585571816;2332.853085571816;8970.389578804816;2336.577078804816;9665.563275637112;3031.750775637113;9669.368449441594;3035.555949441595;7152.029956870121;518.2174568701216;7149.378826775494;515.5663267754954
2020-02-17;8884.520833333334;25346;0.3505295049843499;8305.763191521906;578.7576418114271;8273.334562543676;611.1862707896574;8271.218924529485;613.3019088038488;8670.27865096718;214.2421823661521;8666.941425199773;217.5794081335601;7304.296681163129;1580.2241521702047;7295.850242968615;1588.6705903647182
2020-02-18;8888.166666666666;25346;0.35067334753675794;9530.847264003838;642.6805973371708;9500.20356950053;612.0369028338638;9502.428144795342;614.2614781286758;9423.887718309554;535.7210516428862;9425.920764286691;537.7540976200253;7182.807207395955;1705.3594592707118;7178.984687753857;1709.1819789128103
